scenario,coupon_target_annual,bond_term_ticks,tick,metric,mean,p05,p50,p95,n
regenbond_lp_injection,0.06,260,91,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,3
regenbond_lp_injection,0.06,260,91,bond_cumulative_fee_return_usd,128978.63149889979,97937.82412085778,127536.66368332788,161028.81634784216,3
regenbond_lp_injection,0.06,260,91,debt_outstanding_usd,176056.2540528141,162710.96199298426,173136.73683357454,191445.20816611167,3
regenbond_lp_injection,0.06,260,91,expected_cash_return_coverage,0.13285249333333335,0.1304852832,0.131831208,0.1359346032,3
regenbond_lp_injection,0.06,260,91,expected_verified_report_exposure,1175.5282359114346,1146.7814606763645,1164.107752971531,1212.2693492044373,3
regenbond_lp_injection,0.06,260,91,expected_voucher_return_coverage,0.590488240148629,0.5859177889044644,0.5863269363717228,0.597971604036628,3
regenbond_lp_injection,0.06,260,91,fee_pool_cumulative_usd,30734.538160822514,26401.071472384458,29251.348920150467,36106.237317731,3
regenbond_lp_injection,0.06,260,91,household_cash_stress_ratio,0.2906666666666667,0.268,0.304,0.304,3
regenbond_lp_injection,0.06,260,91,loan_issuance_volume_usd,48.47165273143136,5.907868731335441,59.07868731335441,83.61051252418115,3
regenbond_lp_injection,0.06,260,91,potential_avg_degree,47.04,46.790400000000005,46.848,47.424,3
regenbond_lp_injection,0.06,260,91,potential_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,91,realized_avg_degree,11.909333333333334,11.7024,11.904,12.12,3
regenbond_lp_injection,0.06,260,91,realized_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,91,repayment_volume_usd,5961.121604912901,5670.8370929332,5719.25928683937,6420.709739544072,3
regenbond_lp_injection,0.06,260,91,route_success_rate_tick,0.8922222222222222,0.8566666666666667,0.8866666666666667,0.9316666666666666,3
regenbond_lp_injection,0.06,260,91,swap_volume_usd_tick,96360.1249864761,74855.0423138444,105337.23368262159,111581.23157180597,3
