scenario,run,seed,coupon_target_annual,bond_term_ticks,tick,num_pools,num_assets,transactions_per_tick,swap_volume_usd_tick,route_success_rate_tick,repayment_volume_usd,loan_issuance_volume_usd,debt_outstanding_usd,fee_pool_cumulative_usd,fee_clc_cumulative_usd,claims_unpaid_usd_tick,household_cash_stress_ratio,stable_liquidity_leakage_ratio_tick,expected_cash_return_coverage,expected_voucher_return_coverage,expected_verified_report_exposure,strong_pool_share,moderate_pool_share,weak_pool_share,potential_nodes,potential_edges,potential_component_count,potential_largest_component_share,potential_avg_degree,potential_edge_top_share,potential_edge_hhi,realized_nodes,realized_edges,realized_component_count,realized_largest_component_share,realized_avg_degree,realized_edge_top_share,realized_edge_hhi
regenbond_lp_injection,2,503,0.06,260,26,125,127,332,91176.58279848732,0.9533333333333334,3531.3749914049367,23.629677601897928,102069.13659192123,11734.305925641287,11734.305925641287,0.0,0.272,9.760312096849178e-05,0.130335736,0.5858723280747691,653.0302447757031,0.224,0.184,0.592,125,2594,2,0.992,41.504,0.002711986982462484,0.0008870631078537267,125,679,2,0.992,10.864,0.023586541796739507,0.004711858203549243
regenbond_lp_injection,2,503,0.06,260,39,125,127,365,93711.09512379488,0.9039735099337748,3841.6676675245644,2.0,92437.30052215344,16248.007645376952,16248.007645376952,0.0,0.264,0.0002694053946905505,0.130335736,0.5858723280747691,837.9380300999732,0.224,0.184,0.592,125,2902,2,0.992,46.432,0.0023749443372420957,0.0008852061251055336,125,696,2,0.992,11.136,0.02092534174553102,0.004737876229681303
regenbond_lp_injection,2,503,0.06,260,52,125,127,345,274107.5369362444,0.9929577464788732,24924.478329051286,33.33185211033436,123460.77755007686,23617.625320733503,23617.625320733503,0.0,0.184,0.059600751999022226,0.130335736,0.5858723280747691,957.1634095806744,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.00247320692497939,0.0009268767914627654,125,705,2,0.992,11.28,0.02038820343063497,0.004986414097967919
regenbond_lp_injection,2,503,0.06,260,65,125,127,352,87073.14782079792,0.98,13301.851297637171,0.0,121139.79852802474,28650.60681009909,28650.60681009909,0.0,0.224,3.544333678083039e-05,0.130335736,0.5858723280747691,1054.4960315245328,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.0026917900403768506,0.0009472709850031429,125,718,2,0.992,11.488,0.02006136417276375,0.00514623051955449
regenbond_lp_injection,2,503,0.06,260,78,125,127,369,59118.088782070015,0.9066666666666666,2398.2657016975913,60.049690208584124,117813.65760920479,32267.2688823727,32267.2688823727,0.0,0.272,8.12664314474286e-05,0.130335736,0.5858723280747691,1146.359972239668,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.002787363950092912,0.0009540679545004334,125,726,2,0.992,11.616,0.02003201241693748,0.005249229245944218
regenbond_lp_injection,2,503,0.06,260,91,125,127,367,112275.00911504867,0.9366666666666666,6498.648678733483,59.07868731335441,161552.542566252,36867.89158412884,36867.89158412884,0.0,0.264,0.00016706876037045755,0.130335736,0.5858723280747691,1217.6206376747602,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.002587991718426501,0.0009748169116417833,125,730,2,0.992,11.68,0.02027946086311364,0.005383900584693116
regenbond_lp_injection,2,503,0.06,260,104,125,127,279,154731.15292722295,0.9822222222222222,7921.989576911733,30.78538954960905,155632.12790009895,41226.943543665126,41226.943543665126,0.0,0.24,0.05590458843594856,0.130335736,0.5858723280747691,1281.7935539099408,0.224,0.184,0.592,125,2899,2,0.992,46.384,0.002843111915223572,0.0009880981305498684,125,734,2,0.992,11.744,0.01991501008354941,0.005472624721724
regenbond_lp_injection,2,503,0.06,260,117,125,127,332,69282.48094127655,0.919732441471572,3267.939349435688,12.193832567279232,122501.32165839731,44544.72473645625,44544.72473645625,0.0,0.256,9.422271618928972e-05,0.130335736,0.5858723280747691,1340.789223658563,0.224,0.184,0.592,125,2899,2,0.992,46.384,0.002892833662064431,0.0009766058438490544,125,737,2,0.992,11.792,0.020548815346503206,0.005576117957288192
regenbond_lp_injection,2,503,0.06,260,130,125,127,340,106548.44845588964,0.92,775.9535684492525,86.08957351706009,161180.53844938887,48344.36116815411,48344.36116815411,0.0,0.248,4.287049357327912e-05,0.130335736,0.5858723280747691,1390.3074340335115,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.0028664495114006515,0.0009724538191386646,125,741,2,0.992,11.856,0.020366831160681175,0.005639244158289107
regenbond_lp_injection,2,503,0.06,260,143,125,127,368,107564.11791444199,0.9066666666666666,2018.3373997424915,0.0,179898.65675281992,52448.61459827547,52448.61459827547,0.0,0.264,0.0001267611653786149,0.130335736,0.5858723280747691,1440.381492852979,0.224,0.184,0.592,125,2928,2,0.992,46.848,0.002833590932509016,0.0009805291652433018,125,742,2,0.992,11.872,0.020520792848814612,0.005705539206082759
